,Date,Open,High,Low,Close,Volume,Market Cap
49,"Oct 28, 2016",0.127447,0.159842,0.12378,0.151552,545958.0,7577600.0
50,"Oct 29, 2016",0.151237,0.176248,0.151237,0.170166,714101.0,8508300.0
51,"Oct 30, 2016",0.172946,0.18382,0.170264,0.181026,377793.0,9051300.0
52,"Oct 31, 2016",0.18161,0.229291,0.177568,0.228251,917488.0,11412550.0
53,"Nov 01, 2016",0.228232,0.239149,0.204285,0.211322,411699.0,10566100.0
54,"Nov 02, 2016",0.214646,0.219169,0.191732,0.197941,242163.0,9897050.0
55,"Nov 03, 2016",0.197962,0.19817,0.155788,0.173534,265799.0,8676700.0
56,"Nov 04, 2016",0.173574,0.183584,0.168351,0.175917,123337.0,8795850.0
57,"Nov 05, 2016",0.175934,0.181375,0.156657,0.160797,165265.0,8039850.0
58,"Nov 06, 2016",0.1608,0.16817,0.15675,0.164002,52679.0,8200100.0
59,"Nov 07, 2016",0.163957,0.174019,0.143322,0.173087,264007.0,8654350.0
60,"Nov 08, 2016",0.173073,0.173376,0.160523,0.161594,64487.0,8079700.0
61,"Nov 09, 2016",0.161599,0.166946,0.156541,0.159859,51101.0,7992950.0
62,"Nov 10, 2016",0.159342,0.179854,0.154536,0.168272,226859.0,8413600.0
63,"Nov 11, 2016",0.168293,0.181036,0.165815,0.176226,92296.0,8811300.0
64,"Nov 12, 2016",0.172603,0.179612,0.166288,0.168695,38920.0,8434750.0
65,"Nov 13, 2016",0.168699,0.172853,0.163703,0.169917,47661.0,8495850.0
66,"Nov 14, 2016",0.170347,0.196291,0.168508,0.183786,161342.0,9189300.0
67,"Nov 15, 2016",0.183863,0.183864,0.172835,0.173875,58217.0,8693750.0
68,"Nov 16, 2016",0.173875,0.177754,0.153992,0.162529,52767.0,8126450.0
69,"Nov 17, 2016",0.162654,0.177109,0.16256,0.17328,115600.0,8664000.0
70,"Nov 18, 2016",0.173267,0.196769,0.16942,0.172177,170258.0,8608850.0
71,"Nov 19, 2016",0.172135,0.17649,0.168427,0.169928,20977.0,8496400.0
72,"Nov 20, 2016",0.169929,0.171309,0.161549,0.170999,6888.0,8549950.0
73,"Nov 21, 2016",0.171,0.174966,0.169408,0.173476,13977.0,8673800.0
74,"Nov 22, 2016",0.173474,0.17422,0.167397,0.168892,30457.0,8444600.0
75,"Nov 23, 2016",0.168883,0.172495,0.16694,0.167085,18866.0,8354250.0
76,"Nov 24, 2016",0.167006,0.186579,0.165703,0.171955,252878.0,8597750.0
77,"Nov 25, 2016",0.171903,0.191663,0.171885,0.174514,148809.0,8725700.0
78,"Nov 26, 2016",0.174608,0.185637,0.173892,0.174141,53456.0,8707050.0
79,"Nov 27, 2016",0.174134,0.179557,0.173007,0.17305,34618.0,8652500.0
80,"Nov 28, 2016",0.173073,0.175046,0.166608,0.167994,92873.0,8399700.0
81,"Nov 29, 2016",0.167861,0.167909,0.141612,0.149953,121979.0,7497650.0
82,"Nov 30, 2016",0.149963,0.150848,0.140499,0.144636,63418.0,7231800.0
83,"Dec 01, 2016",0.144522,0.144846,0.138559,0.140114,62769.0,7005700.0
84,"Dec 02, 2016",0.140119,0.145737,0.138452,0.141991,69742.0,7099550.0
85,"Dec 03, 2016",0.141987,0.144054,0.136455,0.142444,121437.0,7122200.0
86,"Dec 04, 2016",0.142444,0.157052,0.142444,0.14717,109462.0,7358500.0
87,"Dec 05, 2016",0.14727,0.14727,0.138194,0.141459,71656.0,7072950.0
88,"Dec 06, 2016",0.13896,0.14181,0.135703,0.136097,54376.0,6804850.0
89,"Dec 07, 2016",0.136196,0.142794,0.134726,0.13745,51152.0,6872500.0
90,"Dec 08, 2016",0.137448,0.138971,0.134429,0.134429,31065.0,6721450.0
91,"Dec 09, 2016",0.134409,0.136923,0.129699,0.13007,54783.0,6503500.0
92,"Dec 10, 2016",0.130952,0.132206,0.12477,0.125328,37027.0,6266400.0
93,"Dec 11, 2016",0.125352,0.128221,0.12073,0.122134,41967.0,6106700.0
94,"Dec 12, 2016",0.122082,0.140238,0.122082,0.129977,57019.0,6498850.0
95,"Dec 13, 2016",0.133035,0.136888,0.125618,0.127959,30845.0,6397950.0
96,"Dec 14, 2016",0.12793,0.12793,0.120364,0.121008,50948.0,6050400.0
97,"Dec 15, 2016",0.121012,0.123902,0.109819,0.109837,38086.0,5491850.0
98,"Dec 16, 2016",0.109869,0.118707,0.109327,0.114432,49515.0,5721600.0
99,"Dec 17, 2016",0.114445,0.115568,0.10174,0.105842,62650.0,5292100.0
100,"Dec 18, 2016",0.105842,0.117273,0.101063,0.11526,37746.0,5763000.0
101,"Dec 19, 2016",0.11526,0.121812,0.106848,0.121387,55326.0,6069350.0
102,"Dec 20, 2016",0.121536,0.124127,0.115108,0.120868,73913.0,6043400.0
103,"Dec 21, 2016",0.120868,0.168983,0.118599,0.167117,635204.0,8355850.0
104,"Dec 22, 2016",0.166441,0.184986,0.147481,0.155065,544880.0,7753250.0
105,"Dec 23, 2016",0.155059,0.157925,0.131227,0.137593,187645.0,6879650.0
106,"Dec 24, 2016",0.139545,0.151804,0.136822,0.146916,132934.0,7345800.0
107,"Dec 25, 2016",0.144213,0.153788,0.141296,0.146788,239670.0,7339400.0
108,"Dec 26, 2016",0.146785,0.182563,0.141148,0.166597,579250.0,8329850.0
109,"Dec 27, 2016",0.1666,0.177395,0.153932,0.158032,265268.0,7901600.0
110,"Dec 28, 2016",0.158032,0.162041,0.14599,0.150689,118030.0,7534450.0
111,"Dec 29, 2016",0.150688,0.151915,0.140106,0.14095,100992.0,7047500.0
112,"Dec 30, 2016",0.143599,0.14807,0.136893,0.147527,69464.0,7376350.0
113,"Dec 31, 2016",0.147526,0.148837,0.142705,0.144763,61000.0,7238150.0
114,"Jan 01, 2017",0.144763,0.147274,0.139742,0.141841,63512.0,7092050.0
115,"Jan 02, 2017",0.141841,0.147746,0.141841,0.145642,75921.0,7282100.0
116,"Jan 03, 2017",0.145645,0.147282,0.139653,0.140422,90544.0,7021100.0
117,"Jan 04, 2017",0.140294,0.142834,0.134433,0.136734,94045.0,6836700.0
118,"Jan 05, 2017",0.136797,0.143977,0.126582,0.13107,206224.0,6553500.0
119,"Jan 06, 2017",0.131087,0.139018,0.131087,0.135472,54666.0,6773600.0
120,"Jan 07, 2017",0.135505,0.135759,0.125106,0.131104,53818.0,6555200.0
121,"Jan 08, 2017",0.128325,0.134773,0.127755,0.132609,69033.0,6630450.0
122,"Jan 09, 2017",0.13263,0.13367,0.117667,0.123767,90000.0,6188350.0
123,"Jan 10, 2017",0.123761,0.13955,0.123113,0.133864,126915.0,6693200.0
124,"Jan 11, 2017",0.13397,0.13495,0.112802,0.115138,120522.0,5756900.0
125,"Jan 12, 2017",0.115137,0.124128,0.109263,0.124122,59945.0,6206100.0
126,"Jan 13, 2017",0.124106,0.124342,0.113803,0.121321,50365.0,6066050.0
127,"Jan 14, 2017",0.121337,0.12394,0.116299,0.122939,9262.0,6146950.0
128,"Jan 15, 2017",0.122904,0.132022,0.117124,0.123732,6954.0,6186600.0
129,"Jan 16, 2017",0.12373,0.123958,0.118628,0.119649,5112.0,5982450.0
130,"Jan 17, 2017",0.119675,0.122525,0.114662,0.116638,7960.0,5831900.0
131,"Jan 18, 2017",0.116816,0.123035,0.115687,0.123035,7457.0,6151750.0
132,"Jan 19, 2017",0.123035,0.123948,0.116102,0.116619,14984.0,5830950.0
133,"Jan 20, 2017",0.116596,0.124276,0.111754,0.117809,16255.0,5890450.0
134,"Jan 21, 2017",0.117955,0.127853,0.114241,0.116309,15335.0,5815450.0
135,"Jan 22, 2017",0.116306,0.119379,0.109804,0.114313,6468.0,5715650.0
136,"Jan 23, 2017",0.114416,0.130461,0.111428,0.129948,7175.0,6497400.0
137,"Jan 24, 2017",0.128569,0.128569,0.113295,0.120213,7139.0,6010650.0
138,"Jan 25, 2017",0.120212,0.129256,0.115434,0.124216,6427.0,6210800.0
139,"Jan 26, 2017",0.124319,0.135711,0.120759,0.133612,7694.0,6680600.0
140,"Jan 27, 2017",0.129894,0.135296,0.128775,0.130343,9238.0,6517150.0
141,"Jan 28, 2017",0.130334,0.137387,0.125774,0.134674,7066.0,6733700.0
142,"Jan 29, 2017",0.138097,0.14186,0.132053,0.141204,11695.0,7060200.0
143,"Jan 30, 2017",0.141147,0.15376,0.140489,0.15376,9285.0,7688000.0
144,"Jan 31, 2017",0.153713,0.153791,0.144326,0.147016,17416.0,7350800.0
145,"Feb 01, 2017",0.147034,0.150287,0.140878,0.147218,4496.0,7360900.0
146,"Feb 02, 2017",0.147206,0.147974,0.134287,0.145699,2973.0,7284950.0
147,"Feb 03, 2017",0.14565,0.14565,0.132985,0.134264,9702.0,6713200.0
148,"Feb 04, 2017",0.134385,0.147454,0.13296,0.135867,10217.0,6793350.0
149,"Feb 05, 2017",0.135944,0.143104,0.128306,0.131582,2685.0,6579100.0
150,"Feb 06, 2017",0.131717,0.138723,0.125146,0.126788,10498.0,6339400.0
151,"Feb 07, 2017",0.126972,0.136817,0.126972,0.133135,5302.0,6656750.0
152,"Feb 08, 2017",0.133244,0.134031,0.121542,0.129568,8268.0,6478400.0
153,"Feb 09, 2017",0.129684,0.132791,0.118249,0.127476,10870.0,6373800.0
154,"Feb 10, 2017",0.12754,0.13171,0.117976,0.125761,2605.0,6288050.0
155,"Feb 11, 2017",0.125788,0.127159,0.122483,0.125607,743.0,6280350.0
156,"Feb 12, 2017",0.125493,0.137479,0.117401,0.121566,3330.0,6078300.0
157,"Feb 13, 2017",0.12153,0.13772,0.118105,0.118286,6977.0,5914300.0
158,"Feb 14, 2017",0.118339,0.121985,0.114384,0.116603,6788.0,5830150.0
159,"Feb 15, 2017",0.116744,0.120698,0.111437,0.112729,5690.0,5636450.0
160,"Feb 16, 2017",0.112739,0.126088,0.112574,0.126088,10795.0,6304400.0
161,"Feb 17, 2017",0.125972,0.130485,0.115022,0.122661,28259.0,6133050.0
162,"Feb 18, 2017",0.122901,0.130873,0.119005,0.124431,13458.0,6221550.0
163,"Feb 19, 2017",0.124522,0.124827,0.117671,0.122905,4321.0,6145250.0
164,"Feb 20, 2017",0.123001,0.127204,0.116679,0.121475,10971.0,6073750.0
165,"Feb 21, 2017",0.1214,0.127322,0.114101,0.121561,14370.0,6078050.0
166,"Feb 22, 2017",0.124515,0.124515,0.115683,0.121959,6903.0,6097950.0
167,"Feb 23, 2017",0.121958,0.122226,0.114699,0.118724,6304.0,5936200.0
168,"Feb 24, 2017",0.119243,0.136124,0.086475,0.121185,17386.0,6059250.0
169,"Feb 25, 2017",0.120864,0.12166,0.110955,0.114526,9339.0,5726300.0
170,"Feb 26, 2017",0.114553,0.115582,0.104331,0.114986,8433.0,5749300.0
171,"Feb 27, 2017",0.115234,0.118632,0.10963,0.115376,8960.0,5768800.0
172,"Feb 28, 2017",0.115442,0.118271,0.113307,0.117443,19659.0,5872150.0
173,"Mar 01, 2017",0.117455,0.135197,0.113717,0.135197,12914.0,6759850.0
174,"Mar 02, 2017",0.135408,0.135475,0.115596,0.119301,8963.0,5965050.0
175,"Mar 03, 2017",0.119272,0.124929,0.118119,0.122444,9499.0,6122200.0
176,"Mar 04, 2017",0.122602,0.125583,0.117666,0.119901,6235.0,5995050.0
177,"Mar 05, 2017",0.119821,0.12368,0.116513,0.121757,4192.0,6087850.0
178,"Mar 06, 2017",0.121782,0.124417,0.118414,0.12345,10659.0,6172500.0
179,"Mar 07, 2017",0.123459,0.123531,0.116952,0.122573,8291.0,6128650.0
180,"Mar 08, 2017",0.122602,0.128715,0.116242,0.116242,5536.0,5812100.0
181,"Mar 09, 2017",0.116266,0.140766,0.114151,0.132026,21035.0,6601300.0
182,"Mar 10, 2017",0.132107,0.141972,0.120088,0.131476,34319.0,6573800.0
183,"Mar 11, 2017",0.131403,0.142793,0.129965,0.142142,32281.0,7107100.0
184,"Mar 12, 2017",0.142217,0.14357,0.131473,0.140575,36588.0,7028750.0
185,"Mar 13, 2017",0.140799,0.140823,0.127288,0.136979,23196.0,6848950.0
186,"Mar 14, 2017",0.136986,0.137204,0.127028,0.133681,23746.0,6684050.0
187,"Mar 15, 2017",0.133699,0.140774,0.128158,0.128653,16169.0,6432650.0
188,"Mar 16, 2017",0.128773,0.136685,0.125514,0.131867,20678.0,6593350.0
189,"Mar 17, 2017",0.131324,0.166127,0.122856,0.139902,63413.0,6995100.0
190,"Mar 18, 2017",0.140006,0.172281,0.140006,0.158987,188985.0,7949350.0
191,"Mar 19, 2017",0.159019,0.163016,0.149322,0.15756,68673.0,7878000.0
192,"Mar 20, 2017",0.157444,0.162542,0.149597,0.153898,68539.0,7694900.0
193,"Mar 21, 2017",0.153972,0.167727,0.150715,0.164934,234287.0,8246700.0
194,"Mar 22, 2017",0.164951,0.179551,0.159475,0.173143,157814.0,8657150.0
195,"Mar 23, 2017",0.173183,0.176421,0.156976,0.166412,38169.0,8320600.0
196,"Mar 24, 2017",0.166412,0.178022,0.159289,0.166465,52184.0,8323250.0
197,"Mar 25, 2017",0.166941,0.167388,0.157475,0.167305,47641.0,8365250.0
198,"Mar 26, 2017",0.167267,0.175043,0.158772,0.160384,37656.0,8019200.0
199,"Mar 27, 2017",0.161165,0.191642,0.160717,0.186426,201563.0,9321300.0
200,"Mar 28, 2017",0.186277,0.235749,0.180596,0.220632,821674.0,11031600.0
201,"Mar 29, 2017",0.22065,0.225506,0.205719,0.212428,335567.0,10621400.0
202,"Mar 30, 2017",0.212468,0.22193,0.206085,0.210556,504940.0,10527800.0
203,"Mar 31, 2017",0.210236,0.213953,0.196505,0.203541,291529.0,10177050.0
204,"Apr 01, 2017",0.203606,0.206153,0.19444,0.205017,109993.0,10250850.0
205,"Apr 02, 2017",0.203584,0.206776,0.200261,0.20548,102369.0,10274000.0
206,"Apr 03, 2017",0.205808,0.205959,0.196132,0.199703,104805.0,9985150.0
207,"Apr 04, 2017",0.199874,0.202591,0.181038,0.185002,148096.0,9250100.0
208,"Apr 05, 2017",0.185082,0.192548,0.182758,0.184719,102043.0,9235950.0
209,"Apr 06, 2017",0.184767,0.190455,0.184234,0.18643,82505.0,9321500.0
210,"Apr 07, 2017",0.187871,0.192661,0.184796,0.188531,81618.0,9426550.0
211,"Apr 08, 2017",0.189456,0.193674,0.188398,0.190221,54654.0,9511050.0
212,"Apr 09, 2017",0.189679,0.191026,0.186312,0.188861,97362.0,9443050.0
213,"Apr 10, 2017",0.188842,0.220733,0.186149,0.207874,208420.0,10393700.0
214,"Apr 11, 2017",0.209023,0.211772,0.189697,0.197826,257457.0,9891300.0
215,"Apr 12, 2017",0.198357,0.200199,0.191723,0.195553,192252.0,9777650.0
216,"Apr 13, 2017",0.193966,0.196013,0.190089,0.191686,147722.0,9584300.0
217,"Apr 14, 2017",0.19154,0.19396,0.190495,0.192958,103138.0,9647900.0
218,"Apr 15, 2017",0.192991,0.194574,0.190452,0.192164,76566.0,9608200.0
219,"Apr 16, 2017",0.193672,0.19565,0.188923,0.192076,167886.0,9603800.0
220,"Apr 17, 2017",0.191583,0.192535,0.179468,0.191489,331308.0,9574450.0
221,"Apr 18, 2017",0.19191,0.192224,0.176355,0.180479,348694.0,9023950.0
222,"Apr 19, 2017",0.180622,0.190709,0.178089,0.189408,297302.0,9470400.0
223,"Apr 20, 2017",0.189534,0.191015,0.178645,0.184725,222525.0,9236250.0
224,"Apr 21, 2017",0.184685,0.185694,0.174442,0.178122,263127.0,8906100.0
225,"Apr 22, 2017",0.178943,0.188524,0.173304,0.183058,288119.0,9152900.0
226,"Apr 23, 2017",0.180684,0.185985,0.169937,0.17496,175678.0,8748000.0
227,"Apr 24, 2017",0.177077,0.177153,0.163354,0.173758,262706.0,8687900.0
228,"Apr 25, 2017",0.173606,0.184094,0.166802,0.183504,241805.0,9175200.0
229,"Apr 26, 2017",0.183475,0.188085,0.179909,0.184577,185400.0,9228850.0
230,"Apr 27, 2017",0.184394,0.20851,0.181833,0.202092,327972.0,10104600.0
231,"Apr 28, 2017",0.202194,0.229271,0.20142,0.229255,473689.0,11462750.0
232,"Apr 29, 2017",0.229612,0.29057,0.221128,0.271729,960013.0,13586450.0
233,"Apr 30, 2017",0.271731,0.362409,0.268994,0.360099,1631520.0,18004950.0
234,"May 01, 2017",0.361689,0.361689,0.269563,0.318838,1142050.0,15941900.0
235,"May 02, 2017",0.319147,0.326074,0.280153,0.314833,588824.0,15741650.0
236,"May 03, 2017",0.314746,0.348589,0.309078,0.343782,758237.0,17189100.0
237,"May 04, 2017",0.345096,0.500403,0.334537,0.500309,2317450.0,25015450.0
238,"May 05, 2017",0.493833,0.576426,0.470129,0.576426,2660100.0,28821300.0
239,"May 06, 2017",0.572854,0.59035,0.537649,0.58767,1341720.0,29383500.0
240,"May 07, 2017",0.585263,0.591143,0.516306,0.535792,1249060.0,26789600.0
241,"May 08, 2017",0.5303,0.542761,0.486931,0.496572,1025750.0,24828600.0
242,"May 09, 2017",0.496131,0.501255,0.407576,0.44937,1076450.0,22468500.0
243,"May 10, 2017",0.44926,0.541055,0.44926,0.503894,843243.0,25194700.0
244,"May 11, 2017",0.504314,0.520573,0.431391,0.481077,953152.0,24053850.0
245,"May 12, 2017",0.480874,0.508175,0.469682,0.487684,548028.0,24384200.0
246,"May 13, 2017",0.487873,0.491284,0.451528,0.484544,616908.0,24227200.0
247,"May 14, 2017",0.483372,0.490861,0.473253,0.477543,501693.0,23877150.0
248,"May 15, 2017",0.477364,0.4933,0.45415,0.470057,897219.0,23502850.0
249,"May 16, 2017",0.474567,0.474567,0.452551,0.463667,637204.0,23183350.0
250,"May 17, 2017",0.464285,0.531643,0.454101,0.531643,1328670.0,26582150.0
251,"May 18, 2017",0.533423,0.552265,0.514519,0.539481,1201540.0,26974050.0
252,"May 19, 2017",0.539752,0.682251,0.539752,0.63186,1884600.0,31593000.0
253,"May 20, 2017",0.638148,0.671513,0.612225,0.665485,1476170.0,33274250.0
254,"May 21, 2017",0.665434,0.744667,0.618864,0.664141,2621930.0,33207050.0
255,"May 22, 2017",0.682007,0.742591,0.669175,0.720486,2331300.0,36024300.0
256,"May 23, 2017",0.721726,0.901805,0.695115,0.877157,3858760.0,43857850.0
257,"May 24, 2017",0.878954,1.9,0.863444,1.76,22900400.0,87853000.0
258,"May 25, 2017",1.74,1.74,1.01,1.11,12458000.0,55304000.0
259,"May 26, 2017",1.11,1.22,0.69411,0.826549,6847940.0,41327450.0
260,"May 27, 2017",0.806824,1.03,0.598245,0.982348,7025920.0,49117400.0
261,"May 28, 2017",0.989557,1.07,0.814832,0.930106,5133830.0,46505300.0
262,"May 29, 2017",0.921727,0.974728,0.873447,0.966765,2171000.0,48338250.0
263,"May 30, 2017",0.975403,1.13,0.970573,1.02,5393720.0,51193000.0
264,"May 31, 2017",1.02,1.08,0.966531,1.03,3001020.0,51263500.0
265,"Jun 01, 2017",1.03,1.3,1.01,1.24,8061920.0,61876000.0
266,"Jun 02, 2017",1.25,1.4,1.18,1.35,7157890.0,67597000.0
267,"Jun 03, 2017",1.36,1.36,1.15,1.26,4049740.0,62900000.0
268,"Jun 04, 2017",1.25,1.32,1.22,1.26,2572220.0,62810000.0
269,"Jun 05, 2017",1.27,1.35,1.25,1.28,3876920.0,63856500.0
270,"Jun 06, 2017",1.28,1.37,1.2,1.34,5234170.0,66930500.0
271,"Jun 07, 2017",1.34,1.36,1.27,1.28,2994510.0,63891500.0
272,"Jun 08, 2017",1.27,1.36,1.19,1.36,7118290.0,67885500.0
273,"Jun 09, 2017",1.36,1.59,1.33,1.55,9728020.0,77696500.0
274,"Jun 10, 2017",1.54,2.07,1.53,1.68,17295300.0,83887000.0
275,"Jun 11, 2017",1.69,1.73,1.52,1.67,6479410.0,83496500.0
276,"Jun 12, 2017",1.67,1.69,1.4,1.51,7492490.0,75338000.0
277,"Jun 13, 2017",1.5,1.86,1.5,1.81,10456500.0,90444500.0
278,"Jun 14, 2017",1.81,1.94,1.68,1.74,10497200.0,87054000.0
279,"Jun 15, 2017",1.74,1.84,1.54,1.78,9550940.0,89164500.0
280,"Jun 16, 2017",1.8,2.81,1.72,2.77,45782200.0,138604500.0
281,"Jun 17, 2017",2.8,4.18,2.7,3.76,82601000.0,187861500.0
282,"Jun 18, 2017",3.79,5.26,3.47,5.26,61381000.0,263108500.0
283,"Jun 19, 2017",5.46,11.81,5.46,11.72,281341000.0,585910000.0
284,"Jun 20, 2017",11.79,11.79,7.87,8.0,126661000.0,400068000.0
285,"Jun 21, 2017",8.04,10.21,7.81,10.15,88374400.0,507335000.0
286,"Jun 22, 2017",10.16,10.51,6.9,6.94,115249000.0,346969500.0
287,"Jun 23, 2017",6.92,7.43,5.78,6.84,67033300.0,342043500.0
288,"Jun 24, 2017",6.87,7.11,6.25,6.3,33359500.0,314769500.0
289,"Jun 25, 2017",6.29,6.46,5.66,5.95,24890900.0,297364500.0
290,"Jun 26, 2017",5.95,6.22,4.42,5.53,27615900.0,276520000.0
291,"Jun 27, 2017",5.35,7.26,5.09,6.83,71029700.0,341712500.0
292,"Jun 28, 2017",6.96,8.69,6.49,8.38,72982300.0,419068500.0
293,"Jun 29, 2017",8.34,10.07,7.91,9.77,77050000.0,488460000.0
294,"Jun 30, 2017",9.72,10.0,8.6,8.73,43355500.0,436469000.0
295,"Jul 01, 2017",8.77,9.24,7.74,7.95,33128400.0,397474500.0
296,"Jul 02, 2017",7.96,8.51,6.75,8.1,47478700.0,404759500.0
297,"Jul 03, 2017",8.06,8.48,7.52,8.22,28820400.0,410793000.0
298,"Jul 04, 2017",8.22,8.49,7.77,7.78,15781600.0,389144000.0
299,"Jul 05, 2017",7.77,8.66,7.23,8.03,29368100.0,401517000.0
300,"Jul 06, 2017",7.98,8.34,7.69,7.84,17932500.0,391921000.0
301,"Jul 07, 2017",7.83,7.89,6.74,6.77,16409500.0,338573000.0
302,"Jul 08, 2017",6.79,7.63,5.91,7.45,24138500.0,372492000.0
303,"Jul 09, 2017",7.4,7.62,6.87,6.9,10422500.0,344761000.0
304,"Jul 10, 2017",6.91,6.96,5.58,6.03,11395300.0,301442500.0
305,"Jul 11, 2017",5.93,6.11,4.83,5.4,20182900.0,269825000.0
306,"Jul 12, 2017",5.31,6.69,5.07,6.63,23337300.0,331534500.0
307,"Jul 13, 2017",6.68,6.95,5.91,6.29,17824000.0,314702500.0
308,"Jul 14, 2017",6.27,6.29,5.42,5.54,12351000.0,277156000.0
309,"Jul 15, 2017",5.55,5.55,4.98,5.03,11294200.0,251293000.0
310,"Jul 16, 2017",5.03,5.27,4.83,5.04,9498420.0,252236500.0
311,"Jul 17, 2017",5.06,5.85,5.03,5.77,15013000.0,288367500.0
312,"Jul 18, 2017",5.77,6.29,5.51,6.02,18101700.0,301218500.0
313,"Jul 19, 2017",6.04,6.23,5.65,5.88,14255500.0,294106000.0
314,"Jul 20, 2017",5.89,7.47,5.89,7.21,25476100.0,360615500.0
315,"Jul 21, 2017",7.24,7.97,7.03,7.42,21298000.0,370904500.0
316,"Jul 22, 2017",7.39,9.12,7.31,8.62,32890800.0,431138500.0
317,"Jul 23, 2017",8.64,8.93,7.76,8.57,29915100.0,428255000.0
318,"Jul 24, 2017",8.61,8.81,8.19,8.46,21283700.0,423127000.0
319,"Jul 25, 2017",8.48,8.48,6.88,7.35,19480400.0,367701000.0
320,"Jul 26, 2017",7.33,7.59,6.58,7.17,16765600.0,358717000.0
321,"Jul 27, 2017",7.22,7.94,7.13,7.72,15251100.0,386214000.0
322,"Jul 28, 2017",7.75,7.88,6.93,7.09,15725800.0,354702000.0
323,"Jul 29, 2017",7.09,7.46,6.76,7.26,10518400.0,363095500.0
